album_id,album_name,genre,release_date,person_count,person_details
3342,Midnight Morgue,Jazz Surf Rock,2020,4,3343:Joseph Stevens (PerformerOf); 3344:Roy Tran (PerformerOf); 3345:David Cruz (PerformerOf); 3346:Leonard Suarez (ComposerOf)
14566,Midsummer Dance on Roslagen Shore,Lo-Fi Electronica,2013,4,115:Ping Meng (PerformerOf/ProducerOf); 2536:Jun Zou (ComposerOf/PerformerOf); 2538:Angelika Osojca (LyricistOf); 4783:Qiang Lei (PerformerOf)
14421,My Heart's in Michigan,Dream Pop,2023,4,6840:Fang Dai (LyricistOf/PerformerOf); 6843:Marc Raymond (PerformerOf); 14422:Li Cui (PerformerOf); 14423:Fang Dai (PerformerOf)
16478,Nine Nights of Wisdom,Psychedelic Rock,2012,4,16479:Monica Franco (ComposerOf/PerformerOf); 16480:Matthew Moss (LyricistOf); 16481:Eric Reyes (PerformerOf); 16482:Sharon Gallegos (PerformerOf)
6289,No More Chasing Shadows,Jazz Surf Rock,2029,4,905:Daniel Mitchell (PerformerOf); 6290:Na Wei (PerformerOf); 6291:Xiulan Hao (ComposerOf/PerformerOf); 6292:Na Jin (PerformerOf)
9552,No Turning Back,Dream Pop,2022,4,9553:Miranda Robinson (PerformerOf); 9554:Jose Martin (PerformerOf/ProducerOf); 9555:Philip George (LyricistOf); 9556:Jennifer Diaz (PerformerOf)
9868,No Way Forward,Dream Pop,2024,4,314:Cristian Bonilla (ProducerOf); 6610:Li Zhong (ComposerOf/PerformerOf); 9869:Sharon Mcclain (PerformerOf); 9870:William Alexander (LyricistOf)
10963,Nocturnal Remembrance,Space Rock,2029,4,10964:Chao Dai (PerformerOf); 10965:Guiying Yi (ComposerOf/PerformerOf); 10966:Gang Zhao (PerformerOf); 10967:Juan Yin (PerformerOf/ProducerOf)
8876,October's Romantic Surrender,Desert Rock,2029,4,4467:Gang Zhao (PerformerOf); 4469:Tao Dong (LyricistOf); 4470:Min Hou (PerformerOf); 4471:Jie Wan (ProducerOf)
4112,One More Word,Symphonic Metal,2029,4,4113:Ping Song (PerformerOf/ProducerOf); 4114:Juan Xia (PerformerOf); 4115:George Gutierrez (LyricistOf); 4116:Tao Tao (ComposerOf)
17329,Ossuary of the Deep,Oceanus Folk,2008,4,17323:Orin Caldwell (LyricistOf); 17324:Selena Marrow (LyricistOf); 17325:Thorne Rivenhall (LyricistOf); 17326:Jonas Fenwick (ComposerOf)
16555,Pajama Parade,Indie Folk,2023,4,16556:Brian Oneal (PerformerOf); 16557:Catherine Roberts (PerformerOf/ProducerOf); 16558:Michael Martin (PerformerOf); 16559:Jacqueline Miller (ComposerOf/PerformerOf)
8024,Parallel Paths,Indie Rock,2026,4,8025:Luigina Fibonacci-Caruso (PerformerOf); 8026:Cipriano Peranda (ComposerOf/PerformerOf); 8027:Luca Gori-Visconti (ProducerOf); 8028:Fredo Piccinni (LyricistOf)
17330,Phantom Currents,Oceanus Folk,2010,4,17323:Orin Caldwell (LyricistOf); 17324:Selena Marrow (LyricistOf); 17325:Thorne Rivenhall (LyricistOf); 17326:Jonas Fenwick (ComposerOf)
2534,Postcards from the South Pacific,Indie Pop,2020,4,2535:John Wilkinson (PerformerOf); 2536:Jun Zou (PerformerOf); 2537:Gang Mo (PerformerOf); 2538:Angelika Osojca (ComposerOf)
12652,Primal Court of Reckoning,Indie Folk,2019,4,1897:Li Shao (ComposerOf); 12653:Lei Li (PerformerOf); 12654:Xiulan Deng (LyricistOf); 12655:Xia Meng (ProducerOf)
6805,Prophecy's Maiden,Space Rock,2027,4,4418:Jun Fang (ComposerOf); 6806:Ming He (LyricistOf); 6807:Min Shao (PerformerOf/ProducerOf); 6808:Jie Zhu (PerformerOf)
10726,Protectors of Dignity,Indie Folk,2010,4,612:Elizabeth Saunders (ProducerOf); 614:Xiulan He (PerformerOf); 615:Shawn Wilson (PerformerOf); 617:Tao Yang (ComposerOf/PerformerOf)
4357,Quando Le Ore Si Fermano (When the Hours Stand Still),Avant-Garde Folk,2004,4,697:Yong Zheng (PerformerOf); 4358:Xia Du (PerformerOf); 4359:Xia Zheng (PerformerOf); 4360:Guiying Lin (PerformerOf/ProducerOf)
239,"Radiant Morning, Endless Delight",Dream Pop,2015,4,240:Matthieu-Daniel Launay (PerformerOf); 241:Yan Jia (PerformerOf/ProducerOf); 242:Juan Cai (PerformerOf); 243:Saira Sood (ComposerOf)
1407,Rearview Mirror,Desert Rock,2023,4,741:Jun Du (ProducerOf); 1408:Amanda Hunter (PerformerOf); 1409:Fang Liang (LyricistOf/PerformerOf); 1410:Guiying Yan (PerformerOf)
3087,Recall the Firebrand,Jazz Surf Rock,2019,4,440:Gang Cui (PerformerOf); 441:Alisha Fuller (ComposerOf/PerformerOf); 442:John Ferguson (PerformerOf); 443:Guiying Qin (PerformerOf)
10358,Redemption's Whisper,Doom Metal,2004,4,1472:Donald Choi (PerformerOf/ProducerOf); 1474:Tonya Brown (PerformerOf); 10359:Nicole Gonzalez (LyricistOf/PerformerOf); 10360:Angela Gonzalez (ComposerOf)
3497,Resilience of the Spirit,Synthwave,2000,4,2109:Marcia Davis (PerformerOf); 2110:Catherine Clay (ComposerOf/PerformerOf); 3498:Lina Mendizábal Robledo (ProducerOf); 3499:John Rogers (PerformerOf)
5960,Resilient Heart,Doom Metal,2002,4,5961:Terri Preston (LyricistOf/PerformerOf); 5962:Kelly Reyes (ComposerOf); 5963:Barry Wilkerson (PerformerOf); 5964:Brett Larson (PerformerOf)
8651,Resonant Tongue,Oceanus Folk,2020,4,2840:Gang Bai (LyricistOf); 5107:Tao Yao (PerformerOf); 7240:Yan Zhou (ComposerOf/PerformerOf); 8652:Jing Wei (PerformerOf)
8750,Rhapsody in Urban Rhythm,Dream Pop,1991,4,221:Olaf Szumny (PerformerOf); 222:Jakub Dziuda (PerformerOf); 223:Borys Kościk (LyricistOf/PerformerOf); 5869:Alex Halama (PerformerOf)
2662,Rhythm Revolution,Oceanus Folk,2022,4,2325:Chao Zeng (PerformerOf/ProducerOf); 2663:Gang Jiang (PerformerOf); 2664:Xia Xiang (PerformerOf); 2665:Jing Zhong (PerformerOf)
12156,Rhythm Riddle,Indie Folk,2013,4,12157:Ping Qiao (PerformerOf); 12158:Jie Meng (PerformerOf); 12159:Ping Su (LyricistOf/PerformerOf); 12160:Guiying Tian (PerformerOf)
14562,Rhythms of a Small City's Soul,Jazz Surf Rock,2026,4,3122:Jing Zhou (LyricistOf); 14563:Yan Tan (ComposerOf); 14564:Alexis Moore (PerformerOf); 14565:Yong Yan (PerformerOf)
17301,Salt-Stained Chronicles,Oceanus Folk,1997,4,17295:Silas Finch (ComposerOf); 17296:Coralia Bellweather (ComposerOf); 17297:Barnaby Quill (ComposerOf); 17298:Marina Grey (ComposerOf)
16396,Saltwater Metamorphosis,Doom Metal,2017,4,1238:Yan Qin (LyricistOf/PerformerOf); 3098:Ping Luo (PerformerOf); 7603:Frank Johnson (ProducerOf); 15773:Guiying Lai (PerformerOf)
17064,Secret Frequencies,Jazz Surf Rock,2034,4,17061:Juno Ray (ComposerOf); 17062:Savannah Teal (LyricistOf); 17395:B.D. Wolf (ComposerOf); 17398:Eon (ComposerOf)
8050,Secrets Behind the Silence,Speed Metal,1984,4,8051:Thomas Lee (LyricistOf/PerformerOf); 8052:Vít Svoboda (ComposerOf); 8053:Melissa Lucero (PerformerOf/ProducerOf); 8054:Vasyl Jaroš (PerformerOf)
11586,Secrets She Carries,Indie Folk,2020,4,5811:Samantha Mills (ComposerOf/PerformerOf); 11587:Fang Tian (ProducerOf); 11588:Ping Deng (PerformerOf); 11589:Li Lu (LyricistOf/PerformerOf)
11603,Shadows Grow Longer After Sunset,Jazz Surf Rock,2028,4,11604:Kristin Barber (PerformerOf); 11605:Chris Tate (PerformerOf); 11606:Deborah Wright (ComposerOf); 11607:Jason Roberts (PerformerOf)
13076,Shadows in the Forest,Indie Folk,2026,4,8799:Eleanora Bersani (LyricistOf/PerformerOf); 13077:Annetta Molesini (PerformerOf); 13078:Aurora Vendetti (PerformerOf); 13079:Augusto Franzese (PerformerOf)
3593,Shadows of Inheritance,Symphonic Metal,2020,4,302:Cindy Lübs (LyricistOf); 305:Bekir Bruder (ComposerOf/PerformerOf); 3594:Kreszentia Staude (PerformerOf); 3595:Rouven Ernst (PerformerOf)
2755,Shadows of a Silent Chair,Indie Folk,2007,4,2756:Tiffany Mckee (LyricistOf); 2757:Wei Zhu (PerformerOf); 2758:Fang Zhou (PerformerOf); 2759:Yong Ding (PerformerOf/ProducerOf)
917,Shifting Horizons,Psychedelic Rock,2017,4,918:Mark Thomas (PerformerOf); 919:Alexandra Levy (LyricistOf/PerformerOf); 920:Antonio Fuentes (ComposerOf); 921:Michael Dean (ProducerOf)
10550,Silent Questions,Doom Metal,2017,4,2023:Qiang Tang (ComposerOf/PerformerOf); 3691:Gang Zheng (PerformerOf/ProducerOf); 4185:Na Ren (LyricistOf); 10551:Lei Tang (PerformerOf)
15402,Silent Steps of Summer's Daughter,Indie Folk,2001,4,455:Yang Peng (LyricistOf/PerformerOf); 456:Yan Tang (ComposerOf); 457:Min Cao (PerformerOf); 1952:Yang Wan (PerformerOf)
2959,Sitaron Ki Kahani,Dream Pop,2028,4,2383:Xavier Leclerc (PerformerOf); 2960:Qiang Yu (ComposerOf); 2961:Xiulan Yin (LyricistOf); 2962:Hannah Hopkins (PerformerOf)
9719,Soldiers' Requiem,Speed Metal,2017,4,4131:Kelsey Hernandez (ComposerOf/PerformerOf); 9720:Brianna Hopkins (LyricistOf/PerformerOf); 9721:Hector Davis (ProducerOf); 9722:Amy Alexander (PerformerOf)
15001,Sombras de Amor,Indie Rock,2004,4,7695:Xiuying Yu (ProducerOf); 7699:Li Ye (LyricistOf/PerformerOf); 15002:Qiang Pan (PerformerOf); 15003:Ping Deng (ComposerOf)
3801,Sovereign Dust,Southern Gothic Rock,2007,4,3802:Brett Terry (LyricistOf/PerformerOf); 3803:Regina Beck (PerformerOf); 3804:Micheal Welch (PerformerOf/ProducerOf); 3805:Michael Mccullough (PerformerOf)
1244,Stable Secrets at Dawn,Indie Rock,2009,4,1245:Jing Lin (ComposerOf); 1246:Amber Allen (PerformerOf); 1247:Yan Chen (LyricistOf); 1248:Gang Cao (PerformerOf/ProducerOf)
13279,Stacks and Status,Indie Folk,2023,4,8254:Joseph Alvarado (ComposerOf); 12246:Juan Yang (ProducerOf); 12247:Min Lei (LyricistOf/PerformerOf); 12248:Thomas Walsh (PerformerOf)
10086,Stained Glass Prayers,Synthwave,2010,4,7621:Yan Fang (PerformerOf); 7622:Yong Zhu (PerformerOf); 7623:Maria Black (ComposerOf); 10087:Na Wen (LyricistOf/PerformerOf)
10700,Stones of Resilience,Dream Pop,2029,4,2075:Yang Tang (PerformerOf); 10701:Adam Gill (LyricistOf/PerformerOf); 10702:Xiulan Zou (PerformerOf); 10703:Xiuying Shi (PerformerOf)
2633,Stoop Stories,Space Rock,2026,4,2634:Chao Li (PerformerOf); 2635:Wei Mo (PerformerOf); 2636:Chao Qin (ComposerOf); 2637:Juan Lei (PerformerOf)
13002,Strings of Truth,Synthwave,2023,4,13003:Chao Dong (ProducerOf); 13004:Ise Scardino (LyricistOf/PerformerOf); 13005:Anne Verwoert-Slagmolen (PerformerOf); 13006:Isabelle Godfrey van Alemannië (PerformerOf)
2087,Sunlight's Whisper,Dream Pop,2017,4,2088:Na Mo (PerformerOf); 2089:Wei Liao (ComposerOf/PerformerOf); 2090:Min Lin (PerformerOf); 2091:Juan Ma (PerformerOf)
4505,Supreme Authority,Darkwave,2028,4,4386:Bertram Hübel (PerformerOf); 4506:Jose Manuel Quintana Borrell (ComposerOf/PerformerOf); 4507:Alix Chevallier (PerformerOf); 4508:Edward Siering (PerformerOf)
1057,Sutter's Mill Memories,Indie Folk,2019,4,1058:Chao Kong (PerformerOf); 1059:Yong Song (PerformerOf); 1060:Yang Yuan (LyricistOf); 1061:Gabriel Olson (PerformerOf)
4046,Sweet Katharina's Lament,Jazz Surf Rock,2018,4,4047:Qiang Shen (PerformerOf); 4048:Fang Yan (PerformerOf); 4049:Dora Säuberlich (PerformerOf); 4050:Na Ren (PerformerOf)
8115,Switchboard Serenade,Emo/Pop Punk,1999,4,425:Hazel Kara (ProducerOf); 4251:Justin Thomas (ComposerOf); 8116:Samar Sarma (PerformerOf); 8117:Chao Peng (LyricistOf/PerformerOf)
2342,Tempera and Silk Shadows,Doom Metal,2007,4,2343:Philippe Franke (PerformerOf); 2344:Sandro Gröttner (PerformerOf); 2345:Alla Lorch (PerformerOf); 2346:Silvio Krause (LyricistOf/PerformerOf)
17303,Tempest's Wake,Oceanus Folk,2001,4,17295:Silas Finch (ComposerOf); 17296:Coralia Bellweather (ComposerOf); 17297:Barnaby Quill (ComposerOf); 17298:Marina Grey (ComposerOf)
9854,The Ballad of Nikolai Shchors,Indie Folk,2010,4,2978:Guiying Gao (PerformerOf); 9034:Fang Chang (PerformerOf); 9036:Christine Bartlett (PerformerOf); 9038:Elijah Smith (ComposerOf/PerformerOf)
3381,The Brave and the Brief,Indie Rock,2026,4,3382:Reginald Stumpf (PerformerOf); 3383:Günther Mude (LyricistOf); 3384:Ulf Kusch (PerformerOf); 3385:Joerg Weiß (PerformerOf)
14053,The Broken Halo of Sally S.,Psychedelic Rock,2022,4,5398:Shawn Fox (PerformerOf/ProducerOf); 14054:Jie Cao (PerformerOf); 14055:Ming Lei (PerformerOf); 14056:Miss Allison King (ComposerOf/PerformerOf)
14507,The Countryside Maiden,Indie Folk,2017,4,2516:Ottmar Grein Groth-Butte (ComposerOf/PerformerOf); 2517:Frau Adelgunde Hermighausen (PerformerOf); 14508:Susanne Pierre (PerformerOf); 14509:Antonella Moschino (PerformerOf)
11263,The Drover's Lament,Post-Apocalyptic Folk,2025,4,11264:Lindsay Williams (PerformerOf); 11265:Vanessa King (PerformerOf); 11266:Emily Nash (PerformerOf/ProducerOf); 11267:Michael Wright (LyricistOf)
6628,The Gentle Courage of Years,Indie Rock,2004,4,6629:Herr Hans Dieter Hentschel (PerformerOf); 6630:Friedl Bauer-Hövel (ComposerOf); 6631:Heiderose Putz (ProducerOf); 6632:Hertha Schinke (PerformerOf)
17302,The Kelp Forest Ballads,Oceanus Folk,1999,4,17295:Silas Finch (ComposerOf); 17296:Coralia Bellweather (ComposerOf); 17297:Barnaby Quill (ComposerOf); 17298:Marina Grey (ComposerOf)
13926,The Last Furlong,Synthwave,2020,4,4753:Bartek Krężołek (ProducerOf); 13927:Nataniel Nazarewicz (LyricistOf/PerformerOf); 13928:Róża Bełz (ComposerOf/PerformerOf); 13929:Jeremi Pronobis (PerformerOf)
16954,The Last Transmission,Indie Folk,2033,4,16948:Aria Stone (LyricistOf); 16949:Jaxon Rivers (ComposerOf); 16950:Lila Green (LyricistOf); 16951:Theo Gray (ComposerOf)
14411,The Scholar's Whisper,Post-Apocalyptic Folk,2028,4,14412:Min Lin (PerformerOf); 14413:Ming Zeng (PerformerOf); 14414:Carla Holden (LyricistOf/PerformerOf); 14415:Ming Xiang (PerformerOf/ProducerOf)
9749,The Silence Between Heartbeats,Synthwave,2021,4,9750:Ping Cheng (LyricistOf); 9751:Xiulan Yuan (ComposerOf); 9752:Chao Wei (PerformerOf); 9753:Yan Gong (PerformerOf)
10722,The Unwavering Shield,Synthwave,2023,4,5026:Cynthia Dixon (PerformerOf/ProducerOf); 10723:Qiang Lai (PerformerOf); 10724:Juan Kang (PerformerOf); 10725:Guiying Mo (PerformerOf)
5620,The Weight of Your Absence,Synthwave,2028,4,5621:Charles Jacobs (LyricistOf/PerformerOf); 5622:Ping Mo (PerformerOf); 5623:Min Yao (PerformerOf); 5624:Jing Tao (PerformerOf/ProducerOf)
6976,Thorns Between My Fingers,Indie Folk,2025,4,2400:Yan Tang (ComposerOf); 4394:Xiuying Li (ComposerOf/PerformerOf); 4395:Xia Cui (PerformerOf); 4397:Lei Shen (PerformerOf)
6461,Thoughts That Won't Let Go,Synthwave,1990,4,6462:Christy Hernandez (PerformerOf); 6463:Adam Knox (ComposerOf); 6464:Yong Bai (PerformerOf); 6465:Jennifer Savage (PerformerOf)
1620,Thoughts in a Teacup,Indie Folk,2026,4,1621:Yong Zhang (PerformerOf); 1622:Qiang Fan (PerformerOf); 1623:Jie Gong (PerformerOf); 1624:Chao Guo (ComposerOf/PerformerOf)
2921,Threshold of Grace,Dream Pop,2023,4,2922:Kristy Olsen (PerformerOf); 2923:Tina Hart (PerformerOf); 2924:Deborah Osborne (ComposerOf/PerformerOf); 2925:Samuel Olsen (PerformerOf)
9542,Threshold of Warm Welcomes,Synthwave,2022,4,4753:Bartek Krężołek (PerformerOf); 4756:Stefan Berus (LyricistOf); 9543:Marcin Bernatek (ProducerOf); 9544:Radosław Duszkiewicz (PerformerOf)
2505,Timestamp of Memory,Doom Metal,2021,4,2506:Xiuying Zhu (LyricistOf/PerformerOf); 2507:Na Mao (PerformerOf); 2508:Ping Ding (ComposerOf/PerformerOf); 2509:Qiang Dong (ProducerOf)
12039,Tiny Spark of Desire,Alternative Rock,1991,4,2110:Catherine Clay (ComposerOf); 5909:Kaitlyn Warren (ProducerOf); 9537:Flora Karz (PerformerOf); 12040:Robert Johnson (LyricistOf/PerformerOf)
7870,Tired Echoes of Existence,Desert Rock,2020,4,1967:Jing Long (PerformerOf); 1968:Ping Zhou (ComposerOf/PerformerOf); 1969:Jie Chen (ProducerOf); 7871:Na Su (LyricistOf)
7123,Torment's Lament,Indie Rock,2029,4,7124:Jeffrey Knight (ComposerOf/PerformerOf); 7125:Yang Cheng (PerformerOf); 7126:Qiang Yang (ProducerOf); 7127:Katie Fleming (LyricistOf)
16313,Tractors and Traditions,Indie Folk,2004,4,612:Elizabeth Saunders (PerformerOf); 16314:Gang Tang (PerformerOf); 16315:Ronnie Watkins (ProducerOf); 16316:Gang Zou (LyricistOf)
8464,Trigger of Justice,Doom Metal,2010,4,8465:Ming Han (ProducerOf); 8466:John Rogers (LyricistOf/PerformerOf); 8467:Robert Pham (ComposerOf/PerformerOf); 8468:David Lopez (PerformerOf/ProducerOf)
9579,Tundra Whispers,Space Rock,2017,4,9580:Ana Sager (PerformerOf); 9581:Godofredo Franch Sanabria (PerformerOf); 9582:Alicia Koch (PerformerOf); 9583:Roswita Weinhold (PerformerOf)
5233,Twilight Between Legends,Dream Pop,2004,4,5234:Tao Peng (PerformerOf); 5235:Li Liao (ComposerOf/PerformerOf); 5236:Xiuying Cui (PerformerOf/ProducerOf); 5237:Xia Kong (PerformerOf)
880,Unapologetic Heart,Emo/Pop Punk,2000,4,697:Yong Zheng (ProducerOf); 881:Juan Xu (PerformerOf); 882:Yan Jin (LyricistOf); 883:Yang Peng (PerformerOf)
11144,Unbreakable Spirit,Blues Rock,2012,4,2846:Yan Song (LyricistOf/PerformerOf); 8289:Ming Cai (ComposerOf); 8290:Yan Shi (PerformerOf/ProducerOf); 11145:Tao Zhou (PerformerOf)
866,Uncut Treasure,Doom Metal,2024,4,867:Anna Fechner (LyricistOf/PerformerOf); 868:Beatrice Albers (PerformerOf); 869:Tillmann Klemm (ProducerOf); 870:Janine Berger (PerformerOf)
4652,Underofficer's Lament,Doom Metal,2007,4,303:Corinna Gute (LyricistOf); 304:Belinda Knappe (ComposerOf/PerformerOf); 1497:Horst Barkholz (PerformerOf); 3334:Birthe Täsche (PerformerOf/ProducerOf)
2899,Unspoken Truth,Space Rock,2007,4,2900:Li Yi (PerformerOf/ProducerOf); 2901:Xia Yao (PerformerOf); 2902:Wei Mo (PerformerOf); 2903:Xiuying Wang (ComposerOf)
16200,Unspoken Wonders,Indie Folk,2023,4,202:Guiying Pan (PerformerOf); 2591:Theresa Rivera (PerformerOf/ProducerOf); 6814:Na Dong (PerformerOf); 16201:Jun Zeng (PerformerOf)
4178,Unveiling Memories,Dream Pop,2019,4,4179:Eugene Turner (LyricistOf/PerformerOf); 4180:Jamie Rodgers (ComposerOf); 4181:Xiulan Xue (ProducerOf); 4182:Juan Ding (PerformerOf)
6028,Vocal Liberation,Alternative Rock,1990,4,6029:Wally Beckmann (PerformerOf); 6030:Carlo Mazzacurati (LyricistOf); 6031:Benvenuto Lerner (PerformerOf); 6032:Rosaria Pedersoli (ComposerOf)
11141,Whirlwind Romance,Psychedelic Rock,2007,4,4419:Meike van Boven (PerformerOf/ProducerOf); 4550:Aimée van Dijk (LyricistOf/PerformerOf); 4551:Sander Veenstra (PerformerOf); 8515:Annegrete Röhrdanz (ComposerOf)
6365,Whisper Your Desire,Indie Rock,2020,4,1612:Rita Iannucci (PerformerOf/ProducerOf); 1614:Michelangelo Nolcini (PerformerOf); 1615:Nada Pechel (PerformerOf); 6366:Ricciotti Traetta (ComposerOf)
10651,Whispered Waltzes in Minor,Speed Metal,2006,4,29:Lorraine Martinez (PerformerOf); 150:Li Luo (ProducerOf); 151:Gang Zhao (ComposerOf/PerformerOf); 10652:Guiying Lei (LyricistOf/PerformerOf)
6757,Whispers Before Midnight,Indie Folk,2028,4,6758:Min Shao (ComposerOf); 6759:Yong Lu (PerformerOf); 6760:Yang Tan (PerformerOf); 6761:Juan Guo (PerformerOf/ProducerOf)
11078,Whispers Between Souls,Southern Gothic Rock,2010,4,1227:Jun Xia (PerformerOf); 6062:Ping Mao (ProducerOf); 6063:Jun Xiong (ComposerOf/PerformerOf); 11079:Mackenzie Murray (LyricistOf)
14538,Whispers at Twelve,Post-Apocalyptic Folk,2026,4,14539:Fang Ren (PerformerOf); 14540:Jie Feng (ComposerOf); 14541:Xiulan Duan (ProducerOf); 14542:Robin Cline (LyricistOf/PerformerOf)
15522,Whispers from the Brigantine's Bow,Space Rock,2026,4,1465:Lei Duan (ProducerOf); 9142:Jun Meng (PerformerOf); 12749:Yan Luo (PerformerOf); 15523:Li Gong (PerformerOf)
7101,Whispers in the Echoes,Alternative Rock,2015,4,7102:Mannat Edwin (PerformerOf); 7103:Mahika Basu (PerformerOf); 7104:Manjari Bobal (PerformerOf); 7105:Nakul Gole (ComposerOf/PerformerOf)
12489,Whispers of Gratitude,Lo-Fi Electronica,2023,4,829:Xiulan Ren (ComposerOf/PerformerOf); 2538:Angelika Osojca (PerformerOf); 2668:Ping Tian (PerformerOf/ProducerOf); 10193:Min Mo (PerformerOf)
8663,Whispers of Insignificance,Dream Pop,2023,4,3824:Na Ma (PerformerOf/ProducerOf); 3825:Min Cui (ComposerOf/PerformerOf); 8664:Min Duan (LyricistOf); 8665:Juan Wen (PerformerOf)
1920,Whispers of Laughter,Doom Metal,2020,4,1921:Jonathan Marquez (PerformerOf); 1922:Matthäus Hendriks (PerformerOf); 1923:Giesela Kuhl (LyricistOf/PerformerOf); 1924:Ida Hentschel (PerformerOf)
14551,Whispers of the Cojutepeque Streets,Psychedelic Rock,2010,4,14552:Christina Cunningham (ProducerOf); 14553:Carrie Lee (LyricistOf/PerformerOf); 14554:Theresa Webster (ComposerOf); 14555:Amanda Kennedy (PerformerOf)
16122,Whispers of the Commonwealth,Dream Pop,2027,4,1198:Qiang He (PerformerOf); 1200:Qiang Zhao (ComposerOf/PerformerOf); 1201:Xiuying Fan (PerformerOf); 1202:Emily Nelson (ComposerOf/PerformerOf)
11352,Whispers of the Sussex Shoreline,Indie Pop,1994,4,334:Christopher Lee (PerformerOf); 3086:Sean Jones (ComposerOf); 5213:Samantha Bullock (LyricistOf/PerformerOf); 11353:Debra Anderson (PerformerOf)
15403,Whispers of the Veiled Maiden,Doom Metal,2007,4,3511:David Miles (PerformerOf); 4716:Mary Maxwell (PerformerOf); 15404:Bryan Smith (PerformerOf); 15405:Selena Gonzalez (ComposerOf/PerformerOf)
6854,Whispers of the Woodland Realm,Indie Rock,2026,4,6855:Renee Walker (PerformerOf/ProducerOf); 6856:Sheila Flores (PerformerOf); 6857:Monica Ramirez (PerformerOf); 6858:Larry Miller (LyricistOf/PerformerOf)
11259,Whispers on the Cattle Trail,Post-Apocalyptic Folk,2021,4,2443:Lei Pan (LyricistOf/PerformerOf); 6914:Xia Ren (PerformerOf); 11260:Wei Cui (PerformerOf/ProducerOf); 11261:Jie Dong (PerformerOf)
15732,"Whispers, Waltzes, Warmth",Space Rock,2029,4,752:Xia Xiong (PerformerOf); 753:Lei Yan (ProducerOf); 754:Na Shao (PerformerOf); 15733:Fang Qiu (PerformerOf)
12691,Winds of the Basque Shore,Oceanus Folk,2017,4,3027:Xiulan Ye (LyricistOf/PerformerOf); 3028:Xia Jia (ComposerOf); 3029:Donna Caldwell (PerformerOf); 3030:Chao Wu (PerformerOf)
10350,Winterwind Refrain,Blues Rock,2013,4,5908:Georges Besnard (LyricistOf/PerformerOf); 5910:Jeanne Guillou (ProducerOf); 10351:Rémy Jourdan (PerformerOf); 10352:Brigitte Langlois (ComposerOf)
13804,Workhouse Whispers,Dream Pop,2006,4,397:Qiang Meng (PerformerOf); 11433:Guiying Shen (PerformerOf); 11434:Jun Meng (PerformerOf); 11435:Jie Zhou (PerformerOf)
7286,Woven Threads,Dream Pop,2010,4,7287:Dana Perkins (PerformerOf); 7288:Christopher Young (PerformerOf); 7289:Deborah Aguilar (PerformerOf); 7290:Christopher Wood (PerformerOf)
17328,Wreck and Reverie,Oceanus Folk,2005,4,17323:Orin Caldwell (LyricistOf); 17324:Selena Marrow (LyricistOf); 17325:Thorne Rivenhall (LyricistOf); 17326:Jonas Fenwick (ComposerOf)
6251,Allegretto Aurora,Indie Folk,2020,3,4477:Marisa Tresoldi (ComposerOf); 4478:Vanessa Trevisani (PerformerOf); 4479:Victoria Carpaccio (ProducerOf)
1310,Alleys and Ambition,Jazz Surf Rock,2029,3,753:Lei Yan (ComposerOf/PerformerOf); 1311:Juan Zhang (PerformerOf); 1312:Barbara Weitzel (PerformerOf)
14611,Almost (But Not Quite) Yours,Alternative Rock,2027,3,14612:Claude Jean (LyricistOf/PerformerOf); 14613:Mathilde Texier (ProducerOf); 14614:Adélaïde Letellier de Cordier (ComposerOf)
5883,Altar of Devotion,Oceanus Folk,2020,3,5884:Li Wen (ComposerOf/PerformerOf); 5885:Steven Williams (LyricistOf); 5886:Wei Qian (ProducerOf)
2042,Angel with Rough Wings,Blues Rock,1998,3,2043:Herr Serge Tröst (LyricistOf/PerformerOf); 2044:Silvia Sölzer-van der Dussen (PerformerOf); 2045:Lilo Cichorius (ComposerOf)
17141,Astronaut Tears,Symphonic Metal,2036,3,17135:Benjamin Clark (LyricistOf); 17136:Sophia Brooks (ComposerOf); 17137:Maximus Grey (ComposerOf)
13298,Balanced Ledger,Alternative Rock,2024,3,13299:Shohei Ito (PerformerOf/ProducerOf); 13300:Rika Tanaka (PerformerOf); 13301:Haruka Nishimura (PerformerOf)
13484,Ballot Box Rodent,Indie Rock,2010,3,878:Jing Kang (ProducerOf); 1858:Li Lu (PerformerOf); 13485:Qiang Yuan (PerformerOf)
13222,Beacon of Love,Indie Folk,2020,3,3135:Chelsea Martinez (ComposerOf/PerformerOf); 3632:David Miller (ProducerOf); 7513:Matthew Griffin (LyricistOf)
14266,Bella Vita Rhythm,Indie Folk,2010,3,7762:Taichi Watanabe (PerformerOf); 14267:Ryohei Sato (PerformerOf/ProducerOf); 14268:Steve Washington (PerformerOf)
4945,Beyond the Price Tag,Desert Rock,2026,3,4946:Christopher Conway (PerformerOf); 4947:Samantha Mcneil (PerformerOf); 4948:Isaac Brown (PerformerOf)
17171,Blackwater Ballads,Sea Shanties,1981,3,17164:Rusty Riggins (LyricistOf); 17165:Finn McGraw (ComposerOf); 17166:William Tidewell (ComposerOf)
7563,Blade of Sorrow's Embrace,Doom Metal,2004,3,5554:Gordon Cox (PerformerOf); 7564:Ryan Cohen (PerformerOf); 7565:Arne Baum (PerformerOf)
